city_name,population,country_code,timezone,latitude,longitude
Mariara,116142,VE,America/Caracas,10.29532,-67.7177
Marienthal,287101,DE,Europe/Berlin,53.56667,10.08333
Marikina City,450741,PH,Asia/Manila,14.6481,121.1133
Maringá,311724,BR,America/Sao_Paulo,-23.42528,-51.93861
Mariupol,431859,UA,Europe/Kyiv,47.09514,37.54131
Marka,230100,SO,Africa/Mogadishu,1.71594,44.77166
Markham,328966,CA,America/Toronto,43.86682,-79.2663
Marne La Vallée,318325,FR,Europe/Paris,48.83584,2.64241
Maroua,314122,CM,Africa/Douala,10.59095,14.31593
Marrakesh,995871,MA,Africa/Casablanca,31.63416,-7.99994
Marseille,870731,FR,Europe/Paris,43.29695,5.38107
Marsá Maţrūḩ,176498,EG,Africa/Cairo,31.3529,27.23725
Martapura,131449,ID,Asia/Makassar,-3.4109,114.8642
Marugame,109513,JP,Asia/Tokyo,34.28333,133.78333
Marvdasht,148858,IR,Asia/Tehran,29.8742,52.8025
Mary,114680,TM,Asia/Ashgabat,37.59378,61.83031
Maryvale,208189,US,America/Phoenix,33.50199,-112.17765
Marzahn,111508,DE,Europe/Berlin,52.54525,13.56983
Marília,240590,BR,America/Sao_Paulo,-22.21389,-49.94583
Masai,141730,MY,Asia/Kuala_Lumpur,1.4907,103.8788
Masaka,116600,UG,Africa/Kampala,-0.33379,31.73409
Masan,434371,KR,Asia/Seoul,35.12725,126.83149
Masaya,130113,NI,America/Managua,11.97444,-86.09417
Mascara,108629,DZ,Africa/Algiers,35.39664,0.14027
Maseru,359753,LS,Africa/Maseru,-29.31667,27.48333
Mashhad,2307177,IR,Asia/Tehran,36.29807,59.60567
Masina,485167,CD,Africa/Kinshasa,-4.38361,15.39139
Masindi,110500,UG,Africa/Kampala,1.67444,31.715
Masjed Soleymān,111510,IR,Asia/Tehran,31.9364,49.3039
Matadi,425662,CD,Africa/Kinshasa,-5.83861,13.46306
Matagalpa,109089,NI,America/Managua,12.92559,-85.91747
Matanzas,146733,CU,America/Havana,23.04111,-81.5775
Mataram,429651,ID,Asia/Makassar,-8.58333,116.11667
Mataró,121722,ES,Europe/Madrid,41.54211,2.4445
Mathura,330511,IN,Asia/Kolkata,27.5035,77.67215
Mati,105908,PH,Asia/Manila,6.95508,126.21655
Matola,1198988,MZ,Africa/Maputo,-25.96222,32.45889
Matsubara,130855,JP,Asia/Tokyo,34.56667,135.55
Matsudo,498575,JP,Asia/Tokyo,35.77995,139.90144
Matsue,203616,JP,Asia/Tokyo,35.48333,133.05
Matsumoto,241145,JP,Asia/Tokyo,36.23333,137.96667
Matsusaka,159145,JP,Asia/Tokyo,34.57895,136.53706
Matsutō,110408,JP,Asia/Tokyo,36.51667,136.56667
Matsuyama,511192,JP,Asia/Tokyo,33.83916,132.76574
Maturín,647459,VE,America/Caracas,9.74569,-63.18323
Mau,246050,IN,Asia/Kolkata,25.94167,83.56111
Mauá,477552,BR,America/Sao_Paulo,-23.66778,-46.46139
Mawlamyine,438861,MM,Asia/Yangon,16.49051,97.62825
Maxixe,126408,MZ,Africa/Maputo,-23.85972,35.34722
Maykop,141970,RU,Europe/Moscow,44.60778,40.10583
Mazabuka,104412,ZM,Africa/Lusaka,-15.85601,27.748
Mazatlán,381583,MX,America/Mazatlan,23.2329,-106.4062
Mazyr,105152,BY,Europe/Minsk,52.04162,29.21631
Mazār-e Sharīf,523300,AF,Asia/Kabul,36.70904,67.11087
Mbale,111300,UG,Africa/Kampala,1.08209,34.17503
Mbandaka,455011,CD,Africa/Kinshasa,0.04865,18.26034
Mbanza Kongo,148000,AO,Africa/Luanda,-6.26667,14.23833
Mbanza-Ngungu,142773,CD,Africa/Kinshasa,-5.25837,14.85838
Mbarara,221300,UG,Africa/Kampala,-0.60467,30.64851
Mbeya,541603,TZ,Africa/Dar_es_Salaam,-8.9,33.45
Mbombela,110159,ZA,Africa/Johannesburg,-25.47512,30.96935
Mbour,232777,SN,Africa/Dakar,14.42196,-16.96375
Mbuji-Mayi,2101332,CD,Africa/Lubumbashi,-6.13603,23.58979
McAllen,140269,US,America/Chicago,26.20341,-98.23001
McKinney,162898,US,America/Chicago,33.19762,-96.61527
Mdantsane,205504,ZA,Africa/Johannesburg,-32.93324,27.77656
Meads,288649,US,America/New_York,38.41258,-82.70905
Medan,2435252,ID,Asia/Jakarta,3.58333,98.66667
Medellín,1999979,CO,America/Bogota,6.25184,-75.56359
Medina Estates,101207,GH,Africa/Accra,5.6658,-0.16307
Medinīpur,153349,IN,Asia/Kolkata,22.42114,87.32257
Meerut,1223184,IN,Asia/Kolkata,28.98002,77.70636
Meiktila,177442,MM,Asia/Yangon,20.87776,95.85844
Meishan,1107742,CN,Asia/Shanghai,30.04392,103.83696
Meizhou,992351,CN,Asia/Shanghai,24.28859,116.11768
Mejicanos,160317,SV,America/El_Salvador,13.72397,-89.188
Mek'ele,457900,ET,Africa/Addis_Ababa,13.49667,39.47528
Meknes,568295,MA,Africa/Casablanca,33.89352,-5.54727
Melbourne,4917750,AU,Australia/Melbourne,-37.814,144.96332
Melitopol,148851,UA,Europe/Kyiv,46.84735,35.38196
Memphis,633104,US,America/Chicago,35.14953,-90.04898
Mendip,110000,GB,Europe/London,51.2372,-2.6266
Mendoza,114893,AR,America/Argentina/Mendoza,-32.89084,-68.82717
Mengmao,112578,CN,Asia/Shanghai,24.00139,97.86499
Menongue,251178,AO,Africa/Luanda,-14.6585,17.69099
Mentougou,197772,CN,Asia/Shanghai,39.93819,116.09307
Merauke,102351,ID,Asia/Jayapura,-8.49958,140.40613
Merkezefendi,280341,TR,Europe/Istanbul,37.80544,29.04236
Merlo,268961,AR,America/Argentina/Buenos_Aires,-34.66536,-58.72744
Mersin,537842,TR,Europe/Istanbul,36.81196,34.63886
Mesa,471825,US,America/Phoenix,33.42227,-111.82264
Mesquite,144788,US,America/Chicago,32.7668,-96.59916
Messina,219948,IT,Europe/Rome,38.19394,15.55256
Mestre,147662,IT,Europe/Rome,45.49167,12.24538
Metairie,138481,US,America/Chicago,29.98409,-90.15285
Metairie Terrace,142489,US,America/Chicago,29.97854,-90.16396
Metro,178381,ID,Asia/Jakarta,-5.11306,105.30667
Metz,123914,FR,Europe/Paris,49.11911,6.17269
Mexicali,1032686,MX,America/Tijuana,32.62781,-115.45446
Mexico City,12294193,MX,America/Mexico_City,19.42847,-99.12766
Meycauayan,184839,PH,Asia/Manila,14.73694,120.96083
Mezhdurechensk,101026,RU,Asia/Novokuznetsk,53.69417,88.06028
Miami,441003,US,America/New_York,25.77427,-80.19366
Miami Gardens,113187,US,America/New_York,25.94204,-80.2456
Mianyang,1550000,CN,Asia/Shanghai,31.46784,104.68168
"Mianzhu, Deyang, Sichuan",510000,CN,Asia/Shanghai,31.33786,104.22057
Miass,167500,RU,Asia/Yekaterinburg,55.045,60.10833
Middelburg,196263,ZA,Africa/Johannesburg,-25.77507,29.46482
Middlesbrough,142707,GB,Europe/London,54.57623,-1.23483
Midland,132950,US,America/Chicago,31.99735,-102.07791
Miguel Hidalgo,372889,MX,America/Mexico_City,19.43411,-99.20024
Milagro,133508,EC,America/Guayaquil,-2.13396,-79.59337
Milan,1371498,IT,Europe/Rome,45.46427,9.18951
Milton,132979,CA,America/Toronto,43.51681,-79.88294
Milton Keynes,256385,GB,Europe/London,52.04172,-0.75583
Milwaukee,600155,US,America/Chicago,43.0389,-87.90647
Minamirinkan,224015,JP,Asia/Tokyo,35.49527,139.44279
Minatitlán,112046,MX,America/Mexico_City,18.00011,-94.5569
Minato,375339,JP,Asia/Tokyo,34.2152,135.1501
Mingelchaur,106048,AZ,Asia/Baku,40.76395,47.05953
Mingora,279914,PK,Asia/Karachi,34.7795,72.36265
Mingshui,114858,CN,Asia/Shanghai,36.71667,117.5
Minna,425000,NG,Africa/Lagos,9.61524,6.54776
Minneapolis,410939,US,America/Chicago,44.97997,-93.26384
Minoh,136868,JP,Asia/Tokyo,34.82691,135.47057
Minsk,1742124,BY,Europe/Minsk,53.9,27.56667
Minya,283605,EG,Africa/Cairo,28.09193,30.75813
Miramar,118614,MX,America/Monterrey,22.36094,-97.89997
Miramar,137132,US,America/New_York,25.98731,-80.23227
Miri,300543,MY,Asia/Kuching,4.39928,113.99163
Miriālgūda,101234,IN,Asia/Kolkata,16.8722,79.56247
Mirpur Khas,215657,PK,Asia/Karachi,25.5276,69.01255
Mirpur Model Thana,546503,BD,Asia/Dhaka,23.80931,90.36093
Mirzāpur,220029,IN,Asia/Kolkata,25.1449,82.56534
"Misato, Saitama",142145,JP,Asia/Tokyo,35.84373,139.88347
Mishima,107851,JP,Asia/Tokyo,35.11667,138.91667
Miskolc,154521,HU,Europe/Budapest,48.10306,20.77806
Misratah,355657,LY,Africa/Tripoli,32.37535,15.09254
Mississauga,668549,CA,America/Toronto,43.5789,-79.6583
Mito,270685,JP,Asia/Tokyo,36.35,140.45
Mitrovicë,107045,XK,Europe/Belgrade,42.88333,20.86667
Mitte,102338,DE,Europe/Berlin,52.52003,13.40489
Mityana,105200,UG,Africa/Kampala,0.4175,32.02278
Mixco,465773,GT,America/Guatemala,14.63077,-90.60711
Miyakonojō,161137,JP,Asia/Tokyo,31.73333,131.06667
Miyazaki,401339,JP,Asia/Tokyo,31.91667,131.41667
Mlolongo,136351,KE,Africa/Nairobi,-1.39639,36.94028
Moanda,128804,CD,Africa/Kinshasa,-5.92753,12.37148
Mobile,194288,US,America/Chicago,30.69436,-88.04305
Mocuba,196001,MZ,Africa/Maputo,-16.8375,36.98556
Modakeke,119529,NG,Africa/Lagos,7.38299,4.26031
Modena,184732,IT,Europe/Rome,44.64783,10.92539
Modesto,211266,US,America/Los_Angeles,37.6391,-120.99688
Moers,103487,DE,Europe/Berlin,51.45342,6.6326
Moga,130549,IN,Asia/Kolkata,30.81383,75.16878
Mogadishu,2587183,SO,Africa/Mogadishu,2.03711,45.34375
Mogi Guaçu,128865,BR,America/Sao_Paulo,-22.3677,-46.94552
Mogi das Cruzes,325746,BR,America/Sao_Paulo,-23.52278,-46.18833
Mohali,123484,IN,Asia/Kolkata,30.67995,76.72211
Mohammedia,227799,MA,Africa/Casablanca,33.68607,-7.38298
Mohāmmadpur,527571,BD,Asia/Dhaka,24.89843,88.52844
Mojokerto,141785,ID,Asia/Jakarta,-7.4664,112.4338
Mokopane,101090,ZA,Africa/Johannesburg,-24.19436,29.00974
Mokotów,217683,PL,Europe/Warsaw,52.1934,21.03487
Mokpo,268402,KR,Asia/Seoul,34.81282,126.39181
Mombasa,1208333,KE,Africa/Nairobi,-4.05466,39.66359
Moncloa-Aravaca,116531,ES,Europe/Madrid,40.43547,-3.7317
Monclova,215271,MX,America/Monterrey,26.90687,-101.42056
Moncton,108620,CA,America/Moncton,46.09454,-64.7965
Mongu,111450,ZM,Africa/Lusaka,-15.24835,23.12741
Monrovia,1542549,LR,Africa/Monrovia,6.30054,-10.7969
Monterrey,1135512,MX,America/Monterrey,25.67507,-100.31847
Montería,490935,CO,America/Bogota,8.74798,-75.88143
Montes Claros,332379,BR,America/Sao_Paulo,-16.735,-43.86167
Montevideo,1270737,UY,America/Montevideo,-34.90328,-56.18816
Montgomery,200603,US,America/Chicago,32.36681,-86.29997
Montpellier,248252,FR,Europe/Paris,43.61093,3.87635
Montreuil,111240,FR,Europe/Paris,48.86415,2.44322
Montréal,1762949,CA,America/Toronto,45.50884,-73.58781
Monywa,182011,MM,Asia/Yangon,22.10856,95.13583
Monza,124398,IT,Europe/Rome,45.58005,9.27246
Mopti,186187,ML,Africa/Bamako,14.4843,-4.18296
Moratalaz,104923,ES,Europe/Madrid,40.40742,-3.64935
Moratuwa,168280,LK,Asia/Colombo,6.773,79.8816
Morelia,743275,MX,America/Mexico_City,19.70078,-101.18443
Morena,152004,IN,Asia/Kolkata,26.49892,77.99534
Moreno Valley,204198,US,America/Los_Angeles,33.93752,-117.23059
Moriguchi,143096,JP,Asia/Tokyo,34.73333,135.56667
Morioka,290700,JP,Asia/Tokyo,39.7,141.15
Mormugao,102345,IN,Asia/Kolkata,15.38914,73.81491
Morogoro,471409,TZ,Africa/Dar_es_Salaam,-6.82102,37.66122
Morvi,210451,IN,Asia/Kolkata,22.81731,70.8377
Morādābād,721139,IN,Asia/Kolkata,28.83893,78.77684
Moscow,10381222,RU,Europe/Moscow,55.75222,37.61556
Moshi,221733,TZ,Africa/Dar_es_Salaam,-3.35,37.33333
Mossamedes,255000,AO,Africa/Luanda,-15.19611,12.15222
Mossoró,202005,BR,America/Fortaleza,-5.1875,-37.34417
Mostaganem,162885,DZ,Africa/Algiers,35.93115,0.08918
Mostar,104518,BA,Europe/Sarajevo,43.34333,17.80806
Mosul,1683000,IQ,Asia/Baghdad,36.335,43.11889
Mothīhāri,126158,IN,Asia/Kolkata,26.64862,84.91656
Moundou,196124,TD,Africa/Ndjamena,8.57437,16.07722
Mpanda,204338,TZ,Africa/Dar_es_Salaam,-6.34379,31.06951
Mpumalanga,140121,ZA,Africa/Johannesburg,-29.81292,30.63646
Mthatha,164848,ZA,Africa/Johannesburg,-31.58893,28.78443
Mtwara,140793,TZ,Africa/Dar_es_Salaam,-10.26667,40.18333
Muar,127897,MY,Asia/Kuala_Lumpur,2.0442,102.5689
Mubende,121600,UG,Africa/Kampala,0.55849,31.39489
Mubi,225705,NG,Africa/Lagos,10.26858,13.26701
Mudanjiang,665915,CN,Asia/Shanghai,44.54804,129.62594
Mueang Nonthaburi,254375,TH,Asia/Bangkok,13.86075,100.51477
Mufulira,169136,ZM,Africa/Lusaka,-12.54982,28.24071
Mukalla,566000,YE,Asia/Aden,14.54248,49.12424
Mukim Pulai,505661,MY,Asia/Kuala_Lumpur,1.53333,103.66667
Mukono,191300,UG,Africa/Kampala,0.35333,32.75528
Mulhouse,111430,FR,Europe/Paris,47.75205,7.32866
Multan,1437230,PK,Asia/Karachi,30.19679,71.47824
Mulugu,297671,IN,Asia/Kolkata,18.191,79.943
Mumbai,12691836,IN,Asia/Kolkata,19.07283,72.88261
Munger,213303,IN,Asia/Kolkata,25.37459,86.47455
Munich,1260391,DE,Europe/Berlin,48.13743,11.57549
Munūf,125707,EG,Africa/Cairo,30.46597,30.93199
Muratpaşa,450000,TR,Europe/Istanbul,36.89157,30.76498
Murcia,460349,ES,Europe/Madrid,37.98704,-1.13004
Murfreesboro,126118,US,America/Chicago,35.84562,-86.39027
Muricay,132094,PH,Asia/Manila,7.8275,123.4782
Muridke,164246,PK,Asia/Karachi,31.80258,74.25772
Murmansk,295374,RU,Europe/Moscow,68.97398,33.09747
Murom,126931,RU,Europe/Moscow,55.56853,42.02388
Murrieta,109830,US,America/Los_Angeles,33.55391,-117.21392
Murwāra,195856,IN,Asia/Kolkata,23.83776,80.39405
Musaffah,243341,AE,Asia/Dubai,24.35893,54.48267
Musashino,150149,JP,Asia/Tokyo,35.70611,139.55944
Muscat,797000,OM,Asia/Muscat,23.58413,58.40778
Mushin,199000,NG,Africa/Lagos,6.52799,3.35411
Musoma,164172,TZ,Africa/Dar_es_Salaam,-1.5,33.8
Mustafakemalpaşa,101412,TR,Europe/Istanbul,40.03815,28.40866
Mustafābād,127167,IN,Asia/Kolkata,28.71974,77.26781
Mutare,224804,ZW,Africa/Harare,-18.9707,32.67086
Muzaffargarh,165192,PK,Asia/Karachi,30.07258,71.19379
Muzaffarnagar,349706,IN,Asia/Kolkata,29.47091,77.70332
Muzaffarpur,354462,IN,Asia/Kolkata,26.12259,85.39055
Muzaffarābād,725000,PK,Asia/Karachi,34.37002,73.47082
Mwanza,1104521,TZ,Africa/Dar_es_Salaam,-2.51667,32.9
Mwene,295683,CD,Africa/Lubumbashi,-9.81697,22.87023
Mwene-Ditu,189177,CD,Africa/Lubumbashi,-7.00906,23.45278
Myeik,173298,MM,Asia/Yangon,12.43954,98.60028
Myingyan,141713,MM,Asia/Yangon,21.46002,95.3884
Mykolayiv,470011,UA,Europe/Kyiv,46.97625,31.99296
Mymensingh,225126,BD,Asia/Dhaka,24.75636,90.40646
Mysore,868313,IN,Asia/Kolkata,12.29791,76.63925
Mytishchi,160542,RU,Europe/Moscow,55.91099,37.72964
Mzuzu,249564,MW,Africa/Blantyre,-11.46556,34.02071
Málaga,578460,ES,Europe/Madrid,36.72016,-4.42034
Médéa,145441,DZ,Africa/Algiers,36.26417,2.75393
Mérida,1201000,MX,America/Merida,20.97537,-89.61696
Mérida,300000,VE,America/Caracas,8.58972,-71.15611
Móstoles,206478,ES,Europe/Madrid,40.32234,-3.86496
Mönchengladbach,261742,DE,Europe/Berlin,51.18539,6.44172
Mülheim,170921,DE,Europe/Berlin,51.43218,6.87967
Münster,270184,DE,Europe/Berlin,51.96236,7.62571
Mālegaon,435362,IN,Asia/Kolkata,20.54966,74.53462
Māler Kotla,113840,IN,Asia/Kolkata,30.5309,75.87949
Mīt Ghamr,153754,EG,Africa/Cairo,30.71524,31.2592
Mīāndoāb,132819,IR,Asia/Tehran,36.96667,46.10961
Mỹ Tho,122310,VN,Asia/Ho_Chi_Minh,10.36004,106.35996
N'Djamena,1359526,TD,Africa/Ndjamena,12.10672,15.0444
N'dalatando,161584,AO,Africa/Luanda,-9.29782,14.91162
Nabatîyé et Tahta,120000,LB,Asia/Beirut,33.37889,35.48389
Naberezhnyye Chelny,509870,RU,Europe/Moscow,55.72545,52.41122
Nablus,130326,PS,Asia/Hebron,32.22111,35.25444
Nacala,239808,MZ,Africa/Maputo,-14.56257,40.68538
Nada,256652,CN,Asia/Shanghai,19.52134,109.57895
Nadiād,225071,IN,Asia/Kolkata,22.69385,72.86157
Nador,176600,MA,Africa/Casablanca,35.16813,-2.93352
Naga,174931,PH,Asia/Manila,13.61917,123.18139
Nagahama,113636,JP,Asia/Tokyo,35.38333,136.26667
Nagano,372760,JP,Asia/Tokyo,36.65,138.18333
Nagaoka,266936,JP,Asia/Tokyo,37.45,138.85
Nagaon,121628,IN,Asia/Kolkata,26.35,92.66667
Nagar Naluākot,273000,BD,Asia/Dhaka,24.15608,90.7728
Nagareyama,200136,JP,Asia/Tokyo,35.8563,139.90266
Nagasaki,409118,JP,Asia/Tokyo,32.75,129.88333
Nagda,103501,IN,Asia/Kolkata,23.45834,75.41759
Nagoya,2332176,JP,Asia/Tokyo,35.18147,136.90641
Nagpur,2228018,IN,Asia/Kolkata,21.14631,79.08491
Naha,317625,JP,Asia/Tokyo,26.213,127.67851
Naihāti,253221,IN,Asia/Kolkata,22.89396,88.41521
Nairobi,4397073,KE,Africa/Nairobi,-1.28333,36.81667
Naivasha,198444,KE,Africa/Nairobi,-0.71383,36.43261
Najaf,482576,IQ,Asia/Baghdad,32.02594,44.34625
Najafgarh,1365000,IN,Asia/Kolkata,28.60922,76.97982
Najafābād,223450,IR,Asia/Tehran,32.63464,51.36525
Najrān,505652,SA,Asia/Riyadh,17.49326,44.12766
Nakano,344880,JP,Asia/Tokyo,35.70449,139.66946
Nakhodka,146920,RU,Asia/Vladivostok,42.8438,132.91804
Nakhon Pathom,117927,TH,Asia/Bangkok,13.8196,100.04427
Nakhon Ratchasima,126391,TH,Asia/Bangkok,14.97066,102.10196
Nakhon Si Thammarat,102152,TH,Asia/Bangkok,8.43333,99.96667
Nakuru,570674,KE,Africa/Nairobi,-0.30719,36.07225
Nalchik,239300,RU,Europe/Moscow,43.49806,43.61889
Nalgonda,121826,IN,Asia/Kolkata,17.05439,79.26707
Nam Định,193499,VN,Asia/Bangkok,20.43389,106.17729
Namangan,1010000,UZ,Asia/Tashkent,40.9983,71.67257
Namp'o,455000,KP,Asia/Pyongyang,38.7375,125.40778
Nampula,770379,MZ,Africa/Maputo,-15.11646,39.2666
Namur,110939,BE,Europe/Brussels,50.4669,4.86746
Nanbin,118597,CN,Asia/Shanghai,29.9994,108.10913
Nanchang,2357839,CN,Asia/Shanghai,28.68396,115.85306
Nanchong,1858875,CN,Asia/Shanghai,30.79508,106.08473
Nanchuan,204775,CN,Asia/Shanghai,29.15201,107.10335
Nancun,124210,CN,Asia/Shanghai,36.53278,120.13389
Nancy,105058,FR,Europe/Paris,48.68439,6.18496
Nanded,550564,IN,Asia/Kolkata,19.16023,77.31497
Nandurbar,100703,IN,Asia/Kolkata,21.36671,74.24051
Nandyāl,211424,IN,Asia/Kolkata,15.47799,78.4836
Nanjin,143766,CN,Asia/Shanghai,29.98497,106.26529
Nanjing,9314685,CN,Asia/Shanghai,32.06167,118.77778
Nanning,3839800,CN,Asia/Shanghai,22.81667,108.31667
Nanpiao,157044,CN,Asia/Shanghai,41.09822,120.74792
Nanping,467875,CN,Asia/Shanghai,26.645,118.17361
Nansana,532800,UG,Africa/Kampala,0.36389,32.52861
Nantes,318808,FR,Europe/Paris,47.21725,-1.55336
Nantong,2273326,CN,Asia/Shanghai,32.03028,120.87472
Nantou,105682,TW,Asia/Taipei,23.91566,120.66387
Nanyang,1811812,CN,Asia/Shanghai,32.99472,112.53278
Naperville,147100,US,America/Chicago,41.78586,-88.14729
Naples,909048,IT,Europe/Rome,40.85216,14.26811
Nara-shi,367353,JP,Asia/Tokyo,34.68505,135.80485
Narasaraopet,117489,IN,Asia/Kolkata,16.23488,80.04927
Narashino,176197,JP,Asia/Tokyo,35.68184,140.04152
Narela,800000,IN,Asia/Kolkata,28.85267,77.09288
Narita,132906,JP,Asia/Tokyo,35.78333,140.31667
Narmadapuram,109358,IN,Asia/Kolkata,22.74747,77.72736
Narsingdi,281080,BD,Asia/Dhaka,23.92298,90.71768
Nashik,1289497,IN,Asia/Kolkata,19.99727,73.79096
Nashville,689447,US,America/Chicago,36.16589,-86.78444
Nasiriyah,558400,IQ,Asia/Baghdad,31.05799,46.25726
Nassau,227940,BS,America/Nassau,25.05823,-77.34306
Nasushiobara,115794,JP,Asia/Tokyo,36.97682,140.06642
Natal,896708,BR,America/Fortaleza,-5.795,-35.20944
Natore,369138,BD,Asia/Dhaka,24.41112,88.98673
Naucalpan de Juárez,792211,MX,America/Mexico_City,19.47851,-99.23963
Navadwīp,111123,IN,Asia/Kolkata,23.4067,88.36861
Navi Mumbai,2600000,IN,Asia/Kolkata,19.03681,73.01582
Navoiy,144158,UZ,Asia/Samarkand,40.08444,65.37917
Navojoa,113836,MX,America/Hermosillo,27.07028,-109.44372
Navotas,249463,PH,Asia/Manila,14.66667,120.95
Navsari,171109,IN,Asia/Kolkata,20.94237,72.92467
Nawabshah,229504,PK,Asia/Karachi,26.23939,68.40369
Nawābganj,142361,BD,Asia/Dhaka,24.59025,88.27444
Nay Pyi Taw,925000,MM,Asia/Yangon,19.745,96.12972
Nazilli,119370,TR,Europe/Istanbul,37.91631,28.32225
Nazran,164131,RU,Europe/Moscow,43.22597,44.77323
Nazrēt,456900,ET,Africa/Addis_Ababa,8.55,39.26667
Naz̧arābād,213388,IR,Asia/Tehran,35.95411,50.60607
Ndola,627503,ZM,Africa/Lusaka,-12.95867,28.63659
Neftekamsk,126805,RU,Asia/Yekaterinburg,56.08879,54.26383
Nefteyugansk,112632,RU,Asia/Yekaterinburg,61.09979,72.60349
Negombo,137223,LK,Asia/Colombo,7.2083,79.8358
Nehe,108253,CN,Asia/Shanghai,48.4793,124.87016
Neihu,271594,TW,Asia/Taipei,25.0815,121.58809
Neijiang,1251095,CN,Asia/Shanghai,29.58354,105.06216
Neiva,357392,CO,America/Bogota,2.9273,-75.28189
Nek'emtē,156000,ET,Africa/Addis_Ababa,9.08333,36.55
Nellore,547621,IN,Asia/Kolkata,14.44992,79.98697
Nepalgunj,166258,NP,Asia/Kathmandu,28.05,81.61667
Nepean,180000,CA,America/Toronto,45.33619,-75.7225
Netanya,228204,IL,Asia/Jerusalem,32.33291,34.85992
Neue Neustadt,226851,DE,Europe/Berlin,52.15,11.63333
Neukölln,164636,DE,Europe/Berlin,52.47719,13.43126
Neuquén,231198,AR,America/Argentina/Salta,-38.95161,-68.0591
Neuss,152457,DE,Europe/Berlin,51.19807,6.68504
Nevinnomyssk,134345,RU,Europe/Moscow,44.6333,41.9444
New Bedford,101079,US,America/New_York,41.63526,-70.92701
New Cairo,313139,EG,Africa/Cairo,30.03,31.47
New Delhi,317797,IN,Asia/Kolkata,28.62137,77.2148
New Haven,130322,US,America/New_York,41.30815,-72.92816
New Kingston,583958,JM,America/Jamaica,18.00747,-76.78319
New Mirpur,124352,PK,Asia/Karachi,33.14782,73.75187
New Orleans,389617,US,America/Chicago,29.95465,-90.07507
New South Memphis,641608,US,America/Chicago,35.08676,-90.05676
New Taipei City,4004367,TW,Asia/Taipei,25.06199,121.45703
New Territories,3984077,HK,Asia/Hong_Kong,22.42441,114.11095
New York City,8804190,US,America/New_York,40.71427,-74.00597
Newark,281944,US,America/New_York,40.73566,-74.17237
Newcastle,348539,AU,Australia/Sydney,-32.92953,151.7801
Newcastle,404838,ZA,Africa/Johannesburg,-27.75796,29.9318
Newcastle under Lyme,129441,GB,Europe/London,53,-2.23333
Newcastle upon Tyne,300125,GB,Europe/London,54.97328,-1.61396
Newport,306844,GB,Europe/London,51.58774,-2.99835
Newport News,182385,US,America/New_York,36.98038,-76.42975
Neyagawa,238549,JP,Asia/Tokyo,34.76615,135.62759
Neyshābūr,220929,IR,Asia/Tehran,36.21329,58.79575
Neyveli,179150,IN,Asia/Kolkata,11.60877,79.4994
Ngaoundéré,238196,CM,Africa/Douala,7.32765,13.58472
Ngong,102323,KE,Africa/Nairobi,-1.3527,36.6699
Nguru,111014,NG,Africa/Lagos,12.87695,10.45536
Nha Trang,283441,VN,Asia/Ho_Chi_Minh,12.24507,109.19432
Niamey,1323691,NE,Africa/Niamey,13.51366,2.1098
Nianbo,260184,CN,Asia/Shanghai,36.48,102.41639
Nice,342669,FR,Europe/Paris,43.70313,7.26608
Nicolás Romero,281799,MX,America/Mexico_City,19.64177,-99.3068
Nicosia,200452,CY,Asia/Nicosia,35.17531,33.3642
Nigel,140644,ZA,Africa/Johannesburg,-26.43138,28.47713
Niigata,797591,JP,Asia/Tokyo,37.92259,139.04125
Niihama,123059,JP,Asia/Tokyo,33.96047,133.30522
Niiza,166017,JP,Asia/Tokyo,35.82088,139.55791
Nijmegen,158732,NL,Europe/Amsterdam,51.8425,5.85278
Nikopol,105160,UA,Europe/Kyiv,47.56826,34.39126
Nilópolis,147281,BR,America/Sao_Paulo,-22.8075,-43.41389
Ningbo,3731203,CN,Asia/Shanghai,29.87819,121.54945
Ningde,429260,CN,Asia/Shanghai,26.66167,119.52278
Ninh Hòa,240750,VN,Asia/Ho_Chi_Minh,12.49187,109.12495
Nippes,113487,DE,Europe/Berlin,50.96545,6.95314
Nishi-Tokyo-shi,207388,JP,Asia/Tokyo,35.72526,139.5383
Nishinomiya,485587,JP,Asia/Tokyo,34.71562,135.33199
Nishio,169984,JP,Asia/Tokyo,34.86667,137.05
Niterói,456456,BR,America/Sao_Paulo,-22.88333,-43.10361
Nizhnekamsk,234297,RU,Europe/Moscow,55.63657,51.82447
Nizhnevartovsk,244937,RU,Asia/Yekaterinburg,60.9344,76.5531
Nizhniy Novgorod,1259013,RU,Europe/Moscow,56.32867,44.00205
Nizhny Tagil,381116,RU,Asia/Yekaterinburg,57.91944,59.965
Nizāmābād,305438,IN,Asia/Kolkata,18.67154,78.0988
Niš,250000,RS,Europe/Belgrade,43.32472,21.90333
Njeru,178800,UG,Africa/Kampala,0.44166,33.17917
Nkayi,103000,CG,Africa/Brazzaville,-4.18396,13.2859
Nkongsamba,162309,CM,Africa/Douala,4.9547,9.9404
Nkpor,103733,NG,Africa/Lagos,6.15038,6.83042
Nnewi,193987,NG,Africa/Lagos,6.01962,6.91729
Nobeoka,119521,JP,Asia/Tokyo,32.58333,131.66667
Noda,154114,JP,Asia/Tokyo,35.94897,139.86793
Nogales,212533,MX,America/Hermosillo,31.30862,-110.94217
Noginsk,115979,RU,Europe/Moscow,55.86486,38.44853
